gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM
FAM69C	0.0	0.0	0.0	0.0	0.0	0.078207
CNDP2	15.696789	29.733492	47.556293	29.995964	42.863548	46.657982
CNDP1	0.0	0.0	0.0	0.049643	0.0	0.0
LINC00909	1.428756	0.747233	1.39091	1.689357	0.930955	0.984342
ZNF407	0.0	0.113421	0.0	0.024881	0.0	0.0
ZADH2	0.705693	0.136816	0.17235	0.167978	0.156116	0.21485
TSHZ1	0.095108	0.118816	0.0	0.0	0.0	0.0
SMIM21	0.0	0.0	0.0	0.0	0.0	0.0
LOC339298	0.0	0.0	0.0	0.0	0.0	0.0
ZNF516	0.654368	0.381567	0.266695	0.117758	0.06008	0.788796
LINC00908	0.0	0.0	0.0	0.0	0.0	0.0
LOC100131655	0.0	0.0	0.0	0.0	0.0	0.0
ZNF236	2.572933	2.357133	2.541039	1.219904	2.432932	2.698746
MBP	0.0	0.0	0.0	0.0	0.0	0.0
GALR1	0.0	0.0	0.0	0.0	0.0	0.0
SALL3	0.038725	0.206263	0.0	0.0	0.0	0.0
ATP9B	1.843704	3.479393	3.975795	2.090221	0.759837	11.298674
NFATC1	0.508103	0.0	0.0	0.0	0.577476	0.0
CTDP1	1.183825	6.432046	3.812796	6.885046	0.498601	3.322725
KCNG2	0.0	0.0	0.0	0.0	0.0	0.0
PQLC1	11.623042	0.0	2.579509	0.0	0.0	11.517416
HSBP1L1	5.799986	7.091302	2.151576	20.907024	22.636425	5.733606
TXNL4A	25.334898	32.146923	21.756268	42.176857	72.798904	58.00795
RBFA	0.0	0.840519	0.0	0.0	0.089921	4.860542
ADNP2	3.269729	4.230369	2.392674	2.225514	2.597816	2.151487
PARD6G-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PARD6G	0.113135	0.087067	0.0	0.0	0.0	0.0
WASH5P	0.0	0.0	0.0	0.0	0.0	0.0
OR4F17	0.0	0.0	0.0	0.0	0.0	0.0
FLJ45445	0.0	0.884696	1.235465	0.0	1.460606	0.0
PPAP2C	1.937633	0.086133	0.62255	0.0	0.0	0.109871
MIER2	2.721806	4.087618	2.734462	3.310996	7.097649	10.000693
THEG	0.0	0.963848	0.0	0.0	0.0	0.0
C2CD4C	0.720367	1.043297	1.445688	0.129156	0.0	0.0
SHC2	0.716576	0.37604	1.806068	0.463561	0.317089	0.825687
ODF3L2	0.388527	0.0	0.0	0.0	0.0	0.0
MADCAM1	0.0	0.0	0.0	0.0	0.0	0.0
TPGS1	0.185136	0.0	0.0	0.0	0.0	0.0
CDC34	109.65786	80.510658	75.962692	83.425491	146.374756	223.625137
GZMM	0.677654	3.419448	0.0	0.122573	0.0	0.0
BSG	0.0	0.0	0.0	0.0	0.0	0.0
HCN2	0.047012	0.0	0.0	0.183788	0.0	0.0
POLRMT	5.78461	4.879654	7.855498	3.934197	9.635236	11.30956
FGF22	0.0	0.0	0.0	0.0	0.0	0.0
RNF126	26.735014	30.926758	28.62532	38.665718	69.486519	83.405701
FSTL3	0.536214	0.0	0.527089	1.465217	0.845852	2.856562
PRSS57	0.0	0.0	0.0	0.0	0.0	0.0
PALM	0.0	0.0	0.0	0.0	0.0	0.0
MISP	0.530901	1.512579	0.55217	2.46403	2.377357	1.21282
PTBP1	86.900192	145.012344	130.594772	122.700951	314.748169	172.324265
MIR4745	0.025957	0.047528	0.030464	0.02325	0.048273	0.043916
LPPR3	0.0	0.0	0.038267	0.0	0.0	0.0
MIR3187	0.0	0.0	0.0	0.0	0.0	0.0
AZU1	0.0	0.0	0.0	0.0	0.0	0.0
PRTN3	0.0	0.0	0.0	0.0	0.0	0.0
ELANE	0.0	0.0	0.0	0.0	0.0	0.0
CFD	0.882828	0.977953	0.470027	1.870043	1.539347	2.217461
MED16	15.610939	19.87698	39.934925	21.392036	34.665577	122.281235
R3HDM4	7.974915	19.596008	15.491658	21.358591	36.007809	43.125629
KISS1R	0.0	0.0	0.0	0.0	0.0	0.0
ARID3A	51.271416	54.80769	73.4254	42.880638	53.860023	138.289215
WDR18	41.028919	78.418808	121.383179	47.789787	135.538574	330.320343
GRIN3B	0.0	0.0	0.229854	0.0	0.0	0.0
TMEM259	7.533292	11.183553	12.825402	10.78637	20.164968	36.796413
CNN2	6.009819	8.40553	7.902362	4.2273	8.721925	16.260551
ABCA7	0.043075	0.0	0.0	0.0	0.0	0.0
HMHA1	7.775111	6.126487	4.0587	3.91328	3.46957	6.305607
POLR2E	46.998276	73.388351	95.068787	56.508915	123.689575	197.585403
GPX4	11.944311	12.724337	10.092402	9.643521	23.917227	22.073444
SBNO2	0.0	0.007705	0.0	0.0	0.0	0.0
STK11	0.29768	0.429197	1.199867	0.684837	2.174417	1.810685
C19orf26	0.0	0.0	0.036371	0.0	0.0	0.0
ATP5D	11.152621	15.194977	19.599291	17.558378	36.909851	67.410789
MIDN	34.477238	15.998802	23.864109	9.511601	8.833951	10.922002
CIRBP-AS1	1.268993	0.0	0.669677	0.706389	1.499605	1.161551
CIRBP	16.584183	24.726839	15.644012	24.157726	2.130948	37.689941
C19orf24	20.372009	28.850382	19.100496	29.388578	71.571861	102.466042
EFNA2	0.0	0.0	0.0	0.0	0.0	0.0
MUM1	0.873326	0.0	1.55439	0.530035	0.0	0.0
NDUFS7	60.120342	102.14875	186.969803	84.211281	212.436722	444.55484
GAMT	1.200393	0.634505	1.550736	1.455545	5.110115	3.528126
DAZAP1	11.34536	0.0	0.0	16.386461	30.787912	35.453682
RPS15	2986.094482	4364.619629	3784.105469	4547.408691	10070.448242	14654.727539
APC2	0.016682	0.023406	0.0	0.0	0.0	0.0
C19orf25	6.06159	14.92867	16.474779	10.837029	24.981253	48.363491
PCSK4	0.030676	0.0	0.0	0.042923	0.0	0.0
REEP6	1.456905	1.565714	0.0	0.242467	0.140919	1.661817
ADAMTSL5	1.669693	1.356068	0.088825	0.435866	0.071537	0.608305
PLK5	0.0	0.0	0.0	0.0	0.0	0.0
MEX3D	0.0	0.0	0.0	0.0	0.0	0.0
MBD3	151.886322	165.297089	235.271179	127.060646	289.764191	581.686279
UQCR11	118.027206	184.338562	120.049667	214.395416	383.683472	351.189972
TCF3	1.266429	2.485136	1.183966	1.729572	4.679523	4.241258
ONECUT3	0.0	0.0	0.0	0.0	0.0	0.0
ATP8B3	0.0	0.0	0.0	0.0	0.0	0.0
REXO1	1.109081	1.395491	1.558905	1.45354	2.815299	5.180346
MIR1909	0.0	0.0	0.022417	0.018862	0.071534	0.021105
LOC100288123	0.0	0.0	0.0	0.0	0.0	0.0
KLF16	5.154297	7.611714	5.549092	8.298162	26.32625	17.262463
ABHD17A	0.0	0.0	0.0	0.0	0.0	0.0
SCAMP4	0.548844	1.865281	1.250192	0.479194	4.879915	1.944002
ADAT3	1.82856	3.035362	1.515211	1.65387	3.324611	4.385132
CSNK1G2	5.483197	6.582992	5.648386	10.113444	18.355654	27.528807
CSNK1G2-AS1	0.0	0.0	0.0	0.0	0.0	0.0
BTBD2	0.249603	0.385814	0.624218	0.574719	0.716616	1.656004
MKNK2	14.025984	38.733383	23.523441	30.821632	100.185425	46.219627
MOB3A	1.778095	4.121892	3.536656	3.309103	3.989981	3.772157
IZUMO4	0.0	0.0	0.0	0.0	0.0	0.0
AP3D1	0.024643	0.0	11.655009	10.380074	0.3463	3.004429
DOT1L	1.357822	2.581014	1.254511	2.41836	3.200192	6.549843
PLEKHJ1	74.702736	129.21434	91.36982	134.773819	296.86203	254.228546
MIR1227	0.034538	0.11141	1.311604	0.393957	3.304173	0.587773
SF3A2	2.24886	2.706884	2.470796	2.182519	5.64771	3.645861
AMH	0.0	0.0	0.0	0.0	0.0	0.0
MIR4321	0.0	0.0	0.0	0.0	0.0	0.0
JSRP1	0.0	0.0	0.0	0.0	0.0	0.0
OAZ1	1678.375122	2532.867188	2590.983154	1825.894287	4289.864746	4776.020996
C19orf35	0.0	0.0	0.0	0.0	0.0	0.0
LINGO3	0.0	0.0	0.0	0.0	0.0	0.0
LSM7	107.643143	162.231628	135.808517	180.101425	355.750214	483.000793
SPPL2B	1.498051	1.249784	2.295195	3.427927	0.98332	5.44922
TMPRSS9	0.0	0.0	0.0	0.0	0.0	0.075634
TIMM13	106.809082	161.186401	174.528717	135.120605	354.488556	504.509064
LMNB2	26.061502	29.11339	32.798153	30.418209	59.668743	93.338104
GADD45B	0.0	8.067957	0.277122	1.6921	1.849891	0.799841
GNG7	0.0	0.0	0.0	0.160419	0.0	0.0
DIRAS1	0.0	0.0	0.0	0.100841	0.0	0.0
SLC39A3	0.117804	0.0	0.0	0.201128	0.0	0.165927
SGTA	30.442316	57.435215	53.007668	39.949223	124.544327	158.656586
THOP1	16.790524	23.647736	28.026466	23.849669	59.435364	101.950813
ZNF554	0.314784	0.04341	0.602015	1.324867	0.347085	0.106127
ZNF555	0.0	0.0	0.0	0.238424	0.0	0.0
ZNF556	0.0	0.0	0.0	0.10555	0.0	0.0
ZNF57	14.166678	19.200357	8.863108	13.843411	1.164592	1.982607
ZNF77	1.105908	1.770456	2.040256	3.473874	0.433877	0.586332
TLE6	0.104934	0.052636	0.0	0.0	0.271423	0.0
TLE2	1.060026	0.08681	0.0	0.085652	0.273416	1.359309
AES	0.0	0.0	0.0	0.0	0.0	0.0
GNA11	4.871617	3.25113	5.203893	5.528697	4.61033	11.420362
GNA15	0.0	0.0	0.0	0.0	0.0	0.0
S1PR4	0.0	0.0	0.0	0.0	0.0	0.0
NCLN	26.268656	38.26593	57.890648	41.634739	84.059189	101.182571
CELF5	0.0	0.0	0.0	0.0	0.0	0.0
NFIC	0.0	0.0	0.0	0.0	0.18272	0.162507
C19orf77	0.0	0.0	0.0	0.0	0.0	0.0
DOHH	0.0	0.0	0.0	0.0	0.569617	0.0
FZR1	6.12203	9.154484	7.207237	5.990396	5.899304	10.801394
MFSD12	3.218905	0.0	0.0	0.0	0.0	0.0
C19orf71	0.0	0.0	0.0	0.0	0.0	0.0
HMG20B	11.354958	6.942145	6.005004	6.818321	8.787387	16.958878
GIPC3	0.0	0.0	0.022133	0.0	0.0	0.0
TBXA2R	0.0	0.0	0.0	0.0	0.0	0.0
CACTIN-AS1	0.0	0.0	0.0	0.0	0.0	0.0
CACTIN	3.822025	4.221908	3.430021	4.968869	12.490129	14.213094
PIP5K1C	0.0	0.0	3.960683	0.0	0.0	0.0
APBA3	2.716995	6.742249	8.339448	5.052284	10.608662	19.127455
MRPL54	29.514017	33.463547	30.355522	42.233212	77.044411	86.512123
RAX2	0.0	0.0	0.0	0.0	0.0	0.0
MATK	0.0	0.0	0.0	0.0	0.0	0.0
ZFR2	0.0	0.0	0.0	0.0	0.0	0.0
ATCAY	0.144243	0.0	0.030436	0.0	0.0	0.0
NMRK2	12.547271	5.321041	7.704882	18.996134	27.918877	18.444126
DAPK3	0.154701	1.526986	1.169381	1.185579	1.846719	2.657459
MIR637	0.0	0.0	0.0	0.0	0.0	0.64655
EEF2	49.680935	73.515953	76.816963	77.511948	128.981461	204.063843
SNORD37	0.0	0.0	0.0	0.0	0.0	0.0
PIAS4	1.495806	2.655453	2.531206	3.42977	2.540321	8.728054
ZBTB7A	0.415364	0.156733	0.358688	0.53746	0.474696	1.04077
MAP2K2	60.484592	86.874687	115.405212	106.685745	224.049332	315.275421
CREB3L3	2.367565	3.478218	0.0	0.08014	0.05273	0.18766
SIRT6	0.03562	2.271909	0.0	0.0	8.535473	0.0
ANKRD24	0.092703	0.0	0.0	0.0	0.0	0.0
EBI3	11.508612	1.719926	21.072849	0.0	0.0	0.0
CCDC94	17.33791	30.018026	39.232105	26.406778	68.005943	90.20253
SHD	0.251145	0.612477	0.0	0.0	0.0	0.0
TMIGD2	0.258993	0.0	0.0	0.0	0.0	0.0
FSD1	3.194126	0.977728	1.743479	0.491204	3.07683	3.284559
STAP2	0.0	0.0	0.0	0.0	0.0	0.0
MPND	1.473322	3.433427	3.177205	3.478445	4.938336	2.003396
SH3GL1	0.0	0.0	0.0	0.0	0.0	0.0
CHAF1A	7.539221	8.160974	13.263501	11.813414	22.853741	21.549242
UBXN6	0.0	0.0	0.0	0.0	0.0	0.0
MIR4746	0.0	0.0	1.378035	0.235423	0.0	0.0
HDGFRP2	3.901062	5.424399	4.529005	8.067272	9.665838	15.019723
PLIN4	0.0	0.0	0.0	0.0	0.0	0.0
PLIN5	0.0	0.244904	0.074215	0.0	0.360145	0.0
LRG1	0.121965	0.0	0.436941	0.074851	0.949802	1.812682
SEMA6B	0.0	0.0	0.0	0.0	0.0	0.0
TNFAIP8L1	0.0	0.0	0.0	0.0	0.0	0.0
C19orf10	19.506077	52.160892	48.961319	24.45713	85.050591	58.209812
DPP9	11.730515	15.223564	18.544188	19.75584	39.74728	71.955894
LOC100131094	0.070692	0.0	0.033878	0.0	0.0	0.0
MIR7-3HG	0.113586	0.0	0.0	0.0	0.0	0.0
MIR7-3	0.0	0.0	0.0	0.0	0.0	0.0
FEM1A	5.729232	10.905025	9.699514	7.421165	11.675385	12.939918
TICAM1	0.0	0.0	0.0	0.0	0.150621	0.0
PLIN3	0.0	0.0	0.0	0.0	0.0	0.0
ARRDC5	0.0	0.0	0.0	0.0	0.0	0.0
UHRF1	0.0	0.0	0.0	0.0	0.0	0.0
MIR4747	0.0	0.0	0.0	0.0	0.0	0.0
KDM4B	0.151732	0.237289	0.425048	0.48378	0.905316	1.630468
PTPRS	0.188464	0.408467	0.101543	0.043521	0.0	0.174244
ZNRF4	0.0	0.0	0.0	0.0	0.0	0.0
TINCR	23.971531	20.156351	53.29797	9.237337	2.708353	4.145239
SAFB2	3.18217	3.830597	4.4152	4.608006	7.146475	13.134166
SAFB	4.093072	7.506909	9.477671	5.177109	7.85994	14.05369
C19orf70	32.93745	52.687969	46.235561	65.29776	164.77507	173.884628
HSD11B1L	0.0	0.0	0.0	0.0	0.0	0.0
RPL36	1970.881958	2746.031738	2188.008301	2916.736084	6129.979004	8351.165039
LONP1	54.894577	127.944138	119.727249	85.647308	221.239609	313.534851
CATSPERD	0.0	0.0	0.0	0.043234	0.0	0.123558
PRR22	1.676574	4.069575	4.169761	4.101246	7.357748	15.162807
DUS3L	0.085151	0.047829	0.0	0.0	3.736576	0.0
NRTN	0.0	0.0	0.0	0.0	0.0	0.0
FUT6	0.0	0.0	0.0	0.0	0.0	0.0
FUT3	0.0	0.0	0.0	0.0	0.0	0.0
FUT5	0.0	0.0	0.0	0.0	0.0	0.0
NDUFA11	0.0	2.422269	3.363095	0.0	0.0	9.140449
VMAC	0.127918	0.0	0.224736	0.0	0.199731	0.096789
CAPS	0.134927	0.222033	0.058908	0.080222	2.009867	0.538378
RANBP3	0.0	0.0	0.0	0.0	14.876204	0.0
RFX2	0.334369	0.090668	0.325121	0.569715	0.355884	2.466938
ACSBG2	0.0	0.29179	0.037354	0.0	0.0	0.0
MLLT1	32.058826	18.440376	31.597723	6.330218	10.501129	27.094112
ACER1	0.0	0.0	0.0	0.0	0.0	0.0
CLPP	73.764015	101.937675	81.933113	96.319084	196.597931	206.068359
ALKBH7	23.051247	31.077497	19.619719	25.228106	46.453903	53.248734
PSPN	0.0	0.0	0.0	0.0	0.0	0.0
GTF2F1	11.609871	20.21316	22.535532	15.324827	27.727209	26.091503
KHSRP	2.896673	3.183701	2.925598	3.721304	6.017464	9.479752
MIR3940	0.0	0.103151	0.017006	0.0	0.029388	0.017607
SLC25A41	0.147333	0.0	0.0	0.0	0.0	0.0
SLC25A23	4.20829	5.846721	4.62079	10.827789	12.254404	6.233321
CRB3	11.133945	16.968716	19.751001	13.25444	24.330351	27.319418
DENND1C	0.0	0.150793	0.199917	0.465423	0.0	0.0
TUBB4A	309.111053	107.879517	61.400337	155.018509	64.941216	25.211863
TNFSF9	3.087078	1.80097	0.693679	0.494144	0.0	0.0
CD70	0.28867	0.0	0.0	0.0	0.512783	0.17704
TNFSF14	0.0	0.0	0.0	0.0	0.0	0.0
C3	0.568874	0.359647	0.0	0.0	0.0	0.0
GPR108	8.729886	21.023333	17.919632	14.002984	27.919846	27.954575
TRIP10	30.475492	36.953716	61.060009	45.574142	81.911423	100.883362
SH2D3A	3.09094	3.647418	2.503048	6.511411	8.544249	8.310298
VAV1	0.219803	0.480401	0.667186	1.107871	0.963814	0.432526
EMR1	0.066702	0.0	0.0	0.055604	0.213488	0.103514
EMR4P	0.0	0.0	0.0	0.0	0.0	0.0
FLJ25758	0.0	0.0	0.0	0.0	0.0	0.0
MBD3L5	0.0	0.0	0.0	0.0	0.0	0.0
MBD3L4	0.0	0.0	0.0	0.0	0.0	0.0
MBD3L2	0.0	0.0	0.0	0.0	0.0	0.0
MBD3L3	0.0	0.0	0.0	0.0	0.0	0.0
ZNF557	0.0	0.0	0.0	0.0	0.0	0.00091
INSR	0.816301	1.490366	1.12425	0.981905	0.50501	0.279775
ARHGEF18	0.0	0.0	0.0	0.0	8.127768	0.0
LOC100128573	0.0	0.0	0.0	0.0	0.0	0.0
PEX11G	0.0	0.0	1.246614	0.206766	0.0	1.140899
C19orf45	0.0	0.0	0.0	0.0	0.0	0.0
ZNF358	0.455759	1.217047	0.423285	0.282435	1.642032	4.531639
MCOLN1	2.150477	13.098253	7.843351	6.545183	20.896696	23.563791
PNPLA6	0.0	0.0	0.0	0.0	0.0	14.100127
CAMSAP3	2.538762	1.454971	4.512847	2.290909	6.355462	4.417397
XAB2	4.23169	0.446185	0.17035	4.9484	0.0	2.038754
PET100	19.668194	27.369944	22.887386	50.852779	48.232105	50.85717
PCP2	0.0	0.0	0.0	0.0	0.0	0.0
STXBP2	1.229854	2.378487	0.0	0.0	0.0	0.0
RETN	0.0	0.0	0.0	0.0	0.0	0.0
C19orf59	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC5	0.0	0.0	0.0	3.304846	0.0	0.0
FCER2	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4G	0.0	0.0	0.0	0.0	0.0	0.0
CD209	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4M	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4GP1	0.0	0.118635	1.516906	0.752248	1.340154	0.40614
EVI5L	0.0	0.0	0.049816	0.056379	0.366062	0.204834
FLJ22184	0.0	0.0	0.0	0.0	0.0	0.0
LOC388499	0.166789	0.039789	0.236809	0.0	0.088374	0.500763
LRRC8E	0.0	0.0	0.29009	0.0	0.0	0.0
MAP2K7	0.96393	3.464604	1.801986	3.151002	7.544268	10.833453
TGFBR3L	0.0	0.0	0.0	0.0	0.0	0.0
SNAPC2	5.901672	6.972239	9.456102	7.21202	15.202854	22.337038
CTXN1	0.0	0.376388	0.144645	0.0	0.14974	0.0
TIMM44	31.615158	72.26577	66.246872	61.185654	165.861038	197.736893
ELAVL1	11.896854	25.282648	20.778086	12.150115	28.6422	43.95134
CCL25	0.0	0.0	0.0	0.0	0.0	0.100888
FBN3	0.0	0.0	0.0	0.0	0.0	0.0
CERS4	6.736696	7.726761	3.065512	15.512928	23.015432	15.302859
CD320	0.0	0.0	0.0	0.0	0.0	0.043325
NDUFA7	60.478718	103.337555	56.887733	99.302765	225.860245	172.37854
RPS28	1081.911255	1088.821899	1247.297852	1597.982422	2472.928467	5015.712402
KANK3	0.283812	0.197377	1.14525	0.607014	1.497276	0.890746
ANGPTL4	0.0	0.0	0.0	0.0	0.0	0.0
RAB11B-AS1	0.671814	1.119812	2.253496	0.0	0.39878	0.579491
RAB11B	6.127517	6.124983	8.801387	4.147667	11.408536	18.926626
MARCH2	0.0	0.0	0.205775	0.0	0.0	0.0
HNRNPM	70.830658	44.72728	77.152664	37.14912	84.383736	117.174896
PRAM1	0.0	0.0	0.0	0.0	0.0	0.0
ZNF414	0.0	0.0	0.0	0.0	0.0	0.0
MYO1F	0.0	0.731984	0.0	0.0	0.0	0.0
ADAMTS10	0.0	0.0	0.0	0.0	0.0	0.0
ACTL9	0.0	0.0	0.0	0.0	0.0	0.0
OR2Z1	0.0	0.0	0.0	0.0	0.0	0.0
ZNF558	3.072102	2.344622	2.164957	2.680774	0.10687	0.107257
MBD3L1	0.0	0.0	0.0	0.0	0.0	0.0
MUC16	0.0	0.036698	0.0	0.079815	0.003085	0.017278
OR1M1	0.0	0.0	0.0	0.0	0.0	0.0
OR7G2	0.0	0.0	0.0	0.0	0.0	0.0
OR7G1	0.0	0.0	0.0	0.0	0.0	0.0
OR7G3	0.0	0.0	0.0	0.0	0.0	0.0
ZNF317	1.48657	0.0	1.863246	0.019731	0.512586	0.0
OR7D2	0.0	0.0	0.0	0.0	0.0	0.0
OR7D4	0.0	0.0	0.0	0.0	0.0	0.0
OR7E24	0.0	0.0	0.0	0.0	0.0	0.0
ZNF699	0.652327	0.0	0.0	0.0	0.0	0.0
ZNF559	0.0	0.0	0.0	0.0	0.0	0.0
ZNF559-ZNF177	0.0	0.0	1.171044	0.148154	0.0	0.0
ZNF177	0.0	0.0	0.0	0.0	0.0	0.0
ZNF266	4.727079	4.838613	10.419466	9.567496	1.367064	2.939739
ZNF560	1.903411	4.552213	5.392456	4.623755	0.538988	1.391859
ZNF426	2.358101	2.528432	1.168464	5.527832	0.473106	2.267394
ZNF121	10.800095	7.260989	7.949714	11.854438	1.467987	1.865983
ZNF561	3.221802	2.520306	2.317145	4.709228	0.877191	1.234732
LOC284385	0.0	0.0	0.0	0.312913	0.0	0.0
ZNF562	2.74659	4.93491	3.61636	3.734974	0.937125	2.180241
ZNF812	0.0	0.0	0.079535	0.099395	0.0	0.074911
ZNF846	0.094859	0.0	0.0	0.0	0.0	0.0
FBXL12	14.066279	14.637563	13.965654	18.514326	16.086573	10.976689
UBL5	219.294449	271.641663	178.663406	383.961151	163.500107	150.387726
PIN1	26.604973	64.723396	45.151737	45.27467	124.367569	143.153412
OLFM2	0.0	0.0	0.0	0.0	0.0	0.0
COL5A3	0.0	0.0	0.765841	0.0	0.0	0.0
RDH8	0.0	0.0	0.0	0.0	0.0	0.0
C3P1	0.0	0.0	0.0	0.0	0.0	0.0
C19orf66	0.0	0.111006	0.0	0.0	0.0	0.0
ANGPTL6	0.0	0.0	0.0	0.0	0.040492	0.0
PPAN	31.790255	39.895481	39.178379	36.570946	74.680801	114.880302
PPAN-P2RY11	0.0	0.0	0.0	0.0	0.0	0.0
SNORD105	0.0	0.0	0.0	0.0	0.0	0.0
SNORD105B	0.0	0.0	2.29729	0.0	0.0	0.0
P2RY11	0.0	0.263377	1.956541	1.582014	0.0	3.334464
EIF3G	80.93882	126.344482	196.955978	105.955276	201.475616	386.525879
DNMT1	13.847054	9.477325	9.90579	3.888695	8.266457	33.367489
S1PR2	6.859993	10.349197	16.122545	2.64372	3.750042	15.870423
MIR4322	0.0	0.0	0.0	0.0	0.0	0.0
MRPL4	36.477798	44.046692	42.900192	41.502007	88.6427	76.790871
ICAM1	0.0	0.073078	0.263623	0.10728	0.123914	0.198785
ICAM4	0.0	0.0	0.0	0.0	0.0	0.0
ICAM5	0.0	0.0	0.0	0.0	0.0	0.0
ZGLP1	0.054823	0.181155	0.439711	1.620615	0.444171	0.605733
FDX1L	8.389941	13.225945	20.318218	18.063269	42.848988	43.859699
RAVER1	6.099864	10.681494	9.944188	9.00291	22.888641	22.877535
ICAM3	1.842721	1.860447	3.209316	2.070541	3.073703	4.532501
TYK2	2.012945	4.07359	1.019244	5.513962	5.022815	2.377989
CDC37	86.126381	101.992874	141.417542	115.260132	223.932022	260.648651
MIR1181	0.114193	0.013753	0.130018	0.081015	0.092723	0.306585
PDE4A	0.0	0.0	0.0	0.0	0.0	0.0
KEAP1	0.0	0.0	0.0	0.0	0.0	0.0
S1PR5	0.0	0.0	0.0	0.0	0.0	0.0
ATG4D	4.654505	6.230439	3.987772	7.109414	9.288823	12.222768
MIR1238	0.0	0.002881	0.009209	0.005594	0.00985	0.00779
KRI1	13.974435	16.855337	17.986942	30.164402	34.77948	54.437683
CDKN2D	2.81093	5.504809	2.644181	3.399822	3.41737	7.792801
AP1M2	18.922335	36.505131	28.988119	25.287176	43.872421	46.975132
SLC44A2	0.0	37.9986	0.0	0.0	0.0	0.0
ILF3-AS1	0.876592	1.573629	2.866325	0.770457	2.824013	4.384066
ILF3	47.480858	0.00135	22.561642	9.131198	5.184263	12.642137
QTRT1	3.002739	5.541797	6.432469	6.252642	18.451563	21.482525
DNM2	0.181182	3.793308	0.0	0.718182	0.263356	0.327725
MIR638	0.0	0.0	0.0	0.0	0.0	0.0
MIR4748	0.0	0.647385	0.0	0.356723	0.0	0.0
MIR199A1	0.0	0.0	0.0	0.0	0.0	0.0
TMED1	33.379478	58.230667	50.102562	33.519508	74.698021	89.103615
C19orf38	0.0	0.32542	1.575753	0.0	0.486963	0.431034
CARM1	2.762059	5.105702	5.707086	5.871061	8.914475	9.138742
YIPF2	15.527407	32.704235	37.458683	30.918953	72.205864	97.522316
C19orf52	10.361248	12.760248	9.357066	11.563082	12.953163	11.965036
SMARCA4	20.061998	23.766891	28.816515	26.502287	32.639725	43.652245
LDLR	7.664088	4.659184	2.641986	6.475807	4.751325	6.11726
SPC24	2.805137	1.326354	0.507248	0.925669	1.826849	5.248817
KANK2	0.0	0.0	0.0	0.0	0.07406	0.0
DOCK6	2.76243	1.96772	3.475727	1.293134	4.583118	6.342517
C19orf80	0.0	0.0	0.0	0.0	0.0	0.0
TSPAN16	0.0	0.0	0.0	0.0	0.0	0.0
RAB3D	0.969086	0.872665	0.157956	0.347061	0.067601	0.063097
TMEM205	25.476547	42.03867	31.207289	33.348454	118.01947	71.055862
CCDC159	0.389671	0.354191	0.2314	0.0	0.245592	0.649421
LPPR2	0.0	0.0	0.0	0.0	0.0	0.0
SWSAP1	6.133834	6.096655	5.683858	8.019196	16.215439	23.149374
EPOR	0.0	0.0	0.0	0.0	0.0	0.0
RGL3	0.0	0.0	0.0	0.0	0.0	0.0
CCDC151	0.0	0.0	0.131875	0.182974	0.186923	0.0
PRKCSH	0.0	0.0	1.612876	0.0	0.0	0.0
ELAVL3	0.0	0.0	0.06114	0.0	0.0	0.0
ZNF653	0.0	0.0	0.0	0.0	0.0	0.233092
ECSIT	0.0	0.0	0.0	0.095544	0.0	0.0
CNN1	0.0	0.280737	0.0	0.143449	0.110828	0.356703
ELOF1	30.258635	27.561449	37.173626	29.665722	63.651608	78.535851
ACP5	0.0	16.90448	13.551841	0.0	2.418	0.0
ZNF627	4.625133	2.757913	7.344333	6.41809	0.377174	1.317707
ZNF833P	0.0	0.344691	0.618751	0.621652	0.254873	0.515556
ZNF823	16.223614	9.040186	20.381937	11.969401	1.537429	2.191313
ZNF441	0.681551	0.0	0.0	0.0	0.0	0.036194
ZNF491	0.0	0.0	0.150682	0.081085	0.0	0.046035
ZNF440	3.649379	2.013871	5.068007	4.076031	1.30321	2.835119
ZNF439	0.679045	2.309844	5.667942	3.363942	0.0	2.437367
ZNF69	6.336897	4.593486	10.886533	1.070323	0.969469	1.296608
ZNF700	20.153784	9.501246	15.14322	12.515923	1.240892	3.759469
ZNF763	0.863256	0.521277	1.06903	0.20091	0.0	0.0
ZNF433	0.223177	2.393095	5.278843	3.775873	0.52318	0.930297
ZNF878	1.48733	0.766234	2.076229	1.238314	0.304874	1.061898
ZNF844	2.138532	1.147019	2.101636	0.72341	0.189237	1.125374
ZNF788	3.526427	3.169075	3.740466	2.800866	1.366233	2.291316
ZNF20	0.06394	0.0	0.0	0.077428	0.047964	0.0
ZNF625-ZNF20	1.780034	1.064179	2.301704	3.045028	0.384496	0.553804
ZNF625	0.0	1.393122	1.325643	1.878573	0.436432	0.395081
ZNF136	7.407045	3.559762	3.248862	3.560449	0.623394	1.73356
ZNF44	0.019425	4.81682	6.202323	0.945964	2.528854	3.427937
ZNF563	0.0	0.0	0.103507	0.0	0.0	0.0
