gene_id	C4_e1_c1_count	C4_e1_c2_count	C4_e1_c3_count	C4_e1_c4_count	C4_e2_c1_count	C4_e2_c2_count	C4_e2_c3_count	C4_e2_c4_count	C4_e3_c1_count	C4_e3_c2_count	C4_e3_c3_count	C4_e3_c4_count	C8_e1_c1_count	C8_e1_c2_count	C8_e1_c3_count	C8_e1_c4_count	C8_e1_c5_count	C8_e1_c6_count	C8_e1_c7_count	C8_e1_c8_count	C8_e2_c1_count	C8_e2_c2_count	C8_e2_c3_count	C8_e2_c4_count	C8_e2_c5_count	C8_e2_c6_count	C8_e2_c7_count	C8_e2_c8_count
Cpeb3	193	20	82	0	412	262	408	267	221	3	0	8	714	480	126	502	35	7	740	752	529	303	15	203	0	234	570	0
Cpeb2	277	0	0	124	4	0	411	201	1157	560	17	5	0	1420	633	176	599	295	995	564	245	1747	1473	716	84	906	512	1244
Gm3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem177	0	0	0	0	0	0	459	0	0	0	0	798	0	0	0	4	491	4	0	0	4	0	0	0	4	194	0	0
Tmem174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem175	169	8	45	0	30	0	0	323	0	0	81	0	0	0	232	0	266	0	0	0	0	138	0	274	20	0	4	0
Slc4a7	4	104	44	0	18	53	0	313	49	0	223	0	4	188	0	457	0	0	0	0	0	0	36	145	0	66	4	0
Tmem170	31	0	41	0	110	158	0	597	62	0	88	169	0	0	0	0	0	0	0	0	0	367	440	164	32	21	518	0
Tmem171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nisch	0	0	0	976	0	0	0	0	21	0	61	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
2010012O05Rik	775	382	220	1609	222	250	1416	394	405	44	529	175	549	117	504	467	272	544	1053	521	157	696	463	224	514	768	941	311
Hist1h1t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930525G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syde2	0	0	0	0	0	0	0	0	403	22	0	0	0	529	166	0	0	176	61	0	0	100	407	117	0	158	0	0
Syde1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a1	398	0	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc26a2	365	0	296	2172	1057	202	0	0	548	0	0	321	0	0	0	0	0	0	237	217	915	320	425	0	0	0	0	186
Slc26a3	0	0	0	0	0	0	0	0	0	4	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202
Slc26a4	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	198	0
Slc26a5	0	0	0	0	0	0	0	0	0	0	116	0	0	26	0	0	0	0	0	0	0	159	319	186	0	224	0	0
Slc26a6	66	0	4	913	197	67	51	807	1273	410	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0
Slc26a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hist1h1d	0	0	0	184	180	0	290	0	320	0	1	61	0	2	271	33	0	282	0	0	4	0	0	42	0	4	263	144
Slc26a9	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim30e-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hist1h1a	162	0	0	49	0	185	988	414	498	12	184	144	0	0	498	477	621	280	5	6	0	4	4	74	797	126	500	0
Hist1h1b	853	0	2	544	637	356	1499	807	999	1694	391	2027	230	272	730	988	243	1054	867	5	8	134	373	92	496	381	1138	574
Hist1h1c	87	0	4	33	1	17	98	28	113	0	100	95	375	0	25	638	480	13	13	1205	133	0	0	0	0	8	1	1
Lime1	0	0	0	216	0	0	30	0	261	0	47	0	0	0	84	0	0	0	0	607	0	163	0	0	48	0	0	0
Ftsj2	0	0	0	4	903	0	127	0	0	0	357	190	0	852	714	407	157	559	1076	8	0	486	813	327	0	409	0	0
Ftsj3	2969	1781	4370	1652	1924	2545	638	0	5792	4769	2106	4981	6268	7828	4747	3069	3271	4761	10356	7659	6459	7162	5160	4599	5944	2656	4633	7201
Ftsj1	733	1622	1423	498	1421	211	1504	1631	1941	3853	719	1129	3318	2962	1390	684	1310	827	3072	2494	4001	2966	2260	2122	2868	1797	2895	860
Trnau1ap	585	1123	115	97	1792	1140	1473	809	2365	1174	869	1087	1084	2330	1369	1146	535	1345	1968	2732	792	901	285	747	0	128	547	1227
Ptma	8951	12220	7440	6441	14789	14121	19993	9922	31704	13154	11774	20990	24351	47066	40209	44029	30463	39779	39247	41413	36174	66338	57429	48847	18481	48195	29586	33278
Socs2	0	385	0	5	18	0	1440	199	8	133	6	295	0	2	0	0	0	12	0	0	512	135	0	4	69	288	253	5
Cenpc1	7	532	0	0	236	946	1468	433	330	1188	393	8	1478	0	85	0	204	438	4	0	0	294	515	724	4	576	46	0
Pilra	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vcam1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prrxl1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ksr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ksr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St3gal3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
St3gal2	0	0	0	0	290	214	101	192	0	32	99	0	162	0	0	0	0	225	0	0	284	134	77	101	41	47	73	0
St3gal1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0
St3gal6	0	0	0	0	0	153	0	0	381	0	0	0	0	0	187	34	61	0	0	344	0	6	0	84	0	176	0	414
Hnrpdl	3163	2676	1536	2005	4449	1240	3354	1021	2680	2165	1691	3749	1737	1578	1790	2374	766	2552	3110	2944	1005	1332	1207	369	1278	330	820	336
St3gal4	0	0	4	0	0	0	0	41	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC024978	0	0	58	0	8	0	0	0	18	0	0	0	60	0	49	0	6	0	0	0	0	0	0	26	0	0	93	0
Gm8615	75	0	0	27	2	0	5	23	0	0	34	5	0	0	1	11	23	36	14	5	12	20	15	13	4	4	5	62
E130311K13Rik	219	0	0	0	0	0	0	0	106	0	0	77	0	0	224	0	111	0	4	0	0	0	0	0	0	203	0	0
1700008I05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700008F21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phox2a	44	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phox2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gmppa	0	0	4	0	0	0	0	0	0	0	4	0	0	769	373	4	0	0	0	701	0	0	0	398	0	0	63	0
Gmppb	1244	21	47	232	659	224	304	1004	775	928	4	644	650	628	301	1808	677	16	1227	581	1573	1310	889	582	116	208	237	259
Nipsnap3b	183	717	677	1005	450	1375	399	791	1645	67	423	130	1347	752	1905	1002	1407	563	896	23	1302	716	2424	1145	531	724	316	437
Wiz	0	0	30	505	171	58	137	8	0	136	168	0	172	120	101	151	77	0	135	411	0	206	0	110	0	44	0	0
Sharpin	82	438	4	4	151	0	0	240	473	324	256	126	356	170	987	181	255	9	669	953	588	604	456	297	0	80	364	4
Cd101	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf10b	0	0	274	0	0	2	113	193	0	4	71	0	0	0	0	322	446	4	359	283	416	247	16	317	812	518	129	9
Phf20l1	405	40	41	0	275	380	160	14	342	0	315	1437	4	0	129	0	467	217	0	0	0	302	250	42	191	0	261	728
Gm10474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10471	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3112	0	0	0	0	0	0	0	0	31	4	0	0	0	0	0	0	0	0	0	0	0	6	8	0	25	11	3	0
Apln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aplf	4	731	93	81	0	4	0	0	371	0	0	4	12	0	869	766	156	1576	4	7	0	305	515	232	0	192	407	0
Dbil5	0	0	0	0	0	0	0	0	0	0	65	4	0	49	29	0	4	8	162	241	0	38	0	0	0	0	96	0
Rpp40	2076	895	1246	1290	745	853	1133	453	2977	252	649	1804	1491	816	1421	426	1542	1661	1285	1801	2042	409	841	1037	808	386	1695	264
Grp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pter	5	206	0	16	0	144	448	0	0	0	97	0	0	0	0	0	167	0	0	0	0	5	0	0	613	0	0	0
Mir880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d23	1587	2228	2226	1160	472	1088	423	1423	973	18	1034	200	105	560	513	168	132	3	614	6	668	279	198	466	0	84	37	520
Pten	2612	1041	2254	2894	3158	2008	1539	2486	4759	1945	1324	2158	457	732	463	772	610	684	203	498	1494	761	962	709	1728	852	1516	1224
Tbc1d21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d20	1683	1740	1831	594	315	1102	297	415	1115	1317	502	632	2598	2038	682	928	385	905	1510	751	1979	2821	1352	671	1000	1611	668	508
Tbc1d25	24	336	1148	949	156	271	1542	1303	802	1189	3	853	0	0	422	0	191	4	1675	8	796	1947	1464	629	794	614	0	902
Tbc1d24	0	0	0	13	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	136	0	0	0	0	0	0
Grn	1894	1412	200	570	1241	1467	1478	983	1954	493	724	3167	26248	7109	11733	22645	18026	7002	31131	19948	6613	9022	12208	8047	7810	15613	5944	8077
1810006J02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6820431F20Rik	55	284	19	498	26	84	155	46	58	68	73	101	57	100	226	107	164	274	0	47	15	207	210	380	195	180	206	14
Dhx40	3435	1396	558	3626	725	1475	4060	1278	1101	2754	1175	2548	1661	1594	2449	590	988	2360	2647	2573	702	3178	2277	2359	1969	2047	1691	2670
A730090N16Rik	0	338	497	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir669k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d2b	0	0	0	0	0	0	0	13	62	0	0	0	0	0	271	0	0	0	0	0	0	0	146	0	0	0	0	0
Calm4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
Calm5	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	128	129	0	110	77	0
Calm2	9325	9143	6212	9794	16040	9737	18006	14532	11013	12523	4152	12584	4976	9846	10317	6982	3870	22827	17089	19637	11330	13796	12769	10291	8961	9472	6866	13495
Calm3	575	29	907	1883	1561	923	1684	1003	1995	1026	1518	715	0	831	428	1254	985	1895	2579	681	331	984	966	1292	6	1571	308	292
Calm1	1651	443	278	2428	6205	2082	4965	2292	7535	5356	1743	5124	2458	8352	2450	1204	2226	13727	8869	11214	15023	14348	11921	8786	11308	6664	4651	3414
Lce3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lce3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lce3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lce3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1843b	0	27	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Wtap	10210	12791	7431	13455	15815	10344	18462	11056	21066	10880	11266	20495	18007	15489	10331	11881	5905	9664	14726	19360	8610	28292	12147	14221	16581	18318	13075	7157
Frmd8	977	0	0	176	862	713	183	0	0	48	279	176	235	2560	0	991	0	8	2083	1030	377	536	872	0	1221	339	255	453
Frmd5	124	0	0	0	0	11	26	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frmd6	0	0	0	0	0	51	0	0	38	1474	13	4	35	0	212	0	192	0	4	219	0	553	168	0	0	0	78	0
Frmd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
Frmd3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crtac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccp110	328	0	1020	80	577	205	98	192	727	1104	82	77	0	284	115	4	0	0	441	4	181	78	119	95	0	0	0	0
AF067063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pafah2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0
Gpt2	5	0	780	1356	0	670	175	41	63	441	385	1436	358	640	152	0	188	369	271	346	0	354	4	230	305	0	425	680
Rad21	1761	5852	872	1628	4096	2768	5308	1886	6890	4753	990	3154	2375	7039	2795	797	595	3152	4225	2817	1890	2967	3350	2466	4554	2790	1123	2301
Atad2b	3204	2736	1322	4008	1918	1513	4808	1228	2449	1962	1602	2071	2176	2099	1829	361	1566	1482	2223	2000	3624	2861	3897	1264	4478	3197	2238	2416
E2f7	0	0	40	0	674	0	0	0	250	0	108	230	0	0	0	0	0	0	0	0	663	257	0	247	5	0	0	5
E2f6	0	274	200	14	722	333	0	208	0	0	404	10	190	0	205	0	0	0	0	0	0	510	487	0	0	162	278	0
E2f5	0	1547	37	1079	174	367	0	943	201	0	200	966	264	0	559	65	133	4	0	4	324	89	0	407	104	140	300	0
E2f4	399	996	116	8	1338	341	1020	104	1531	881	310	16	1560	0	1534	636	2075	1446	1349	10	1016	1461	1385	1613	41	1008	282	344
E2f3	30	0	0	0	52	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	99	0	0	74	0	0	0	0
E2f2	0	49	0	0	0	0	67	80	195	0	105	45	0	0	0	39	0	523	0	0	0	0	0	0	0	0	0	0
E2f1	401	859	0	754	1472	641	1160	595	1523	379	387	895	0	0	31	0	7	4	437	0	0	87	419	70	410	19	47	127
Top1mt	8	0	0	396	830	0	134	2320	4	666	0	0	0	0	11	445	395	1004	374	8	0	4	0	0	0	0	189	483
Csf1r	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0
Vkorc1l1	300	736	254	132	481	288	260	43	177	198	330	12	25	4	446	488	123	286	366	35	838	1092	271	310	208	272	378	0
Amtn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Garem	0	0	0	0	17	0	0	0	0	0	141	94	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0
Katnbl1	591	672	664	455	437	1063	884	38	2068	2060	1004	1495	1359	2274	1010	608	463	844	723	2575	967	2276	786	1724	551	2108	749	299
Cym	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gmeb2	0	225	291	263	255	240	0	0	942	4	189	229	8	0	44	8	353	614	0	242	44	61	0	111	0	1191	18	0
Gmeb1	718	586	89	428	1049	339	476	495	89	716	399	361	162	146	1140	390	207	948	1232	421	325	405	883	397	286	512	875	103
Rs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aph1c	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0
Aph1b	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aph1a	0	0	838	12	330	362	74	136	0	0	258	76	0	660	0	1209	197	45	308	800	718	963	482	1067	4	735	168	0
E130308A19Rik	0	0	0	56	320	0	156	0	542	0	0	22	272	0	0	39	0	0	0	0	0	216	42	31	123	38	0	732
Nkpd1	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	4	254	0	0	0	0	0	0
Gtpbp5	646	0	869	478	34	0	71	344	736	769	229	459	644	834	0	4	0	405	1413	726	0	234	529	0	0	219	84	0
Gtpbp4	3786	5163	8269	4006	6384	5062	9309	3874	7635	4636	3826	6694	2088	5467	1567	5078	2795	4899	969	3359	8743	6777	7136	5173	2543	3830	6082	6930
Gtpbp6	1073	165	1037	0	397	29	652	161	390	314	327	416	1345	96	580	575	341	394	1236	1067	0	492	551	263	324	639	284	253
Gtpbp1	201	347	12	0	0	22	97	0	0	0	0	173	312	16	155	0	0	0	0	0	0	321	328	234	0	27	29	0
Gtpbp3	79	153	1247	245	16	143	0	28	89	856	517	0	0	0	730	814	1362	467	8	0	0	478	0	610	0	561	0	349
Gtpbp2	0	0	0	0	0	22	0	0	0	0	33	0	0	0	292	0	0	4	0	0	0	0	0	0	0	0	0	0
Mir487b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klc2	0	5	10	14	0	0	39	0	8	0	0	6	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
Tril	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115
Sv2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1600029I14Rik	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubxn10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubxn11	0	553	610	0	189	0	0	143	0	0	99	0	0	0	0	266	0	0	0	0	0	0	0	0	0	124	142	675
Gm13102	6046	6771	2499	10154	6061	6960	7788	8785	18136	7353	10555	7338	5146	16893	20318	12593	8262	7888	8325	7628	32878	21918	21090	17954	4835	32572	6989	16904
Gm13103	0	208	13	0	0	65	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ktn1	363	468	53	617	2073	1089	1482	17	1748	284	342	135	241	20	195	363	62	1127	981	224	80	193	94	93	72	435	235	0
Tomm7	2051	2142	2000	3029	2663	2669	6313	2472	6563	2913	2641	3012	2722	5250	6085	4982	3718	5583	3114	4944	2768	4563	4164	4668	3653	4310	4707	4303
Sbno1	4248	6151	1558	2933	2626	1525	3799	3724	2055	1780	1266	5940	1768	1328	1197	514	560	1060	2387	437	3751	3125	2959	2429	1429	2463	1443	1403
Gm13109	724	0	28	80	0	215	0	0	0	12	165	0	0	0	0	0	0	0	0	0	304	534	0	40	0	0	0	0
Arpp19	695	420	115	761	907	449	1632	889	1787	1178	539	955	758	4347	1666	1855	1692	6076	1662	2555	5396	2041	4781	2933	3185	2684	1436	2227
Il1rapl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il1rapl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbp	137	2527	4613	1430	3170	1167	2703	2105	2841	540	1439	2972	409	630	1287	1069	1244	1773	1058	1248	1352	2731	2773	1160	2568	2197	909	1894
Klhl2	0	0	0	0	221	174	83	0	0	0	93	0	0	0	0	0	213	664	0	0	0	6	419	0	0	160	161	265
Emp3	3	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Obfc1	15	603	1934	506	960	84	203	4	910	193	850	1280	73	704	46	0	197	626	462	4	0	148	374	460	4	455	354	0
Rimbp2	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rimbp3	6	0	0	73	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir138-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6525	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6524	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1966	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
Mir1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim12a	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim12c	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	0	9	350	0	0	0	0	0	0	0	0	0
Cyp7a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdkn2aipnl	228	44	785	8	1115	522	1544	92	1752	837	556	686	451	427	480	1009	425	1942	2156	1819	0	1103	637	1725	511	1022	381	361
Fhit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933429O19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dixdc1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adora2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adora2b	0	0	0	1339	0	213	314	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slbp	9618	5476	7575	5186	9088	4383	4229	4442	7430	4617	2255	8912	1488	2416	2030	1659	1288	3724	8024	4199	6984	3755	4341	2958	7409	3686	2427	2150
Olfr707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
