gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	ICM_4_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM	TE_4_FPKM
Crisp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhag	0.0	0.0	0.0	0.025789	0.029452	0.0	0.0	0.0
9130008F23Rik	0.0	0.216432	1.439542	0.244308	0.559727	0.0	0.227454	0.802636
Glyatl3	0.0	0.0	0.109469	0.0	0.0	0.0	0.0	0.0
Cenpq	9.284326	6.481306	10.88944	9.054034	9.030724	9.407372	12.047531	12.706477
Mut	6.475889	7.435041	10.067739	9.578443	8.163628	3.7691	8.648428	9.49115
Ptchd4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Opn5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpr115	0.271229	0.0	0.0	0.0	0.0	0.0	0.044187	0.0
Gpr111	0.0	0.0	0.307359	0.313394	0.0	0.0	0.0	0.0
Cd2ap	129.393707	127.450775	176.939621	171.184296	162.437103	118.94603	194.1996	168.192932
Tnfrsf21	2.174518	1.91198	1.377602	1.243549	0.911815	1.303901	1.058247	1.015228
E130008D07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpr110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpr116	0.520864	0.332879	0.468723	0.487943	0.955782	1.09159	1.5185	1.372949
Mep1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pla2g7	0.0	0.0	0.126987	0.0	0.82972	0.613874	0.708694	1.702049
Tdrd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a27	0.0	0.0	0.0	0.890913	0.0	0.359054	0.465203	0.058269
Cyp39a1	0.0	0.0	0.64211	0.0	0.0	0.0	0.0	0.0
Rcan2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enpp5	0.065243	0.512748	0.47587	0.237097	0.425537	0.0	0.875872	0.757083
Enpp4	1.414861	0.294367	2.940628	1.494263	1.067517	1.774061	1.577943	1.653769
Clic5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Runx2	0.0	0.0	0.0	0.098598	0.0	0.0	0.085856	0.0
Supt3	11.619777	16.08391	14.655468	8.520985	4.817395	13.905682	6.710006	9.450116
Cdc5l	248.677948	245.486313	295.349487	297.836182	264.314606	235.314163	305.97699	291.182617
Spats1	2.860386	7.718897	4.290352	7.445324	2.96349	3.58952	5.635216	2.344778
Aars2	3.905316	5.634928	1.580981	2.26027	3.911395	3.725892	2.408544	3.532238
Tcte1	0.0	0.0	0.0	0.0	0.0	0.0	0.033816	0.0
Tmem151b	0.0	0.0	0.03878	0.0	0.0	0.203896	0.0	0.048413
Nfkbie	0.055458	0.0	0.032669	0.300468	0.386968	0.0	0.364544	0.582036
Slc35b2	6.547329	7.426156	6.962921	8.319172	6.68696	10.011822	5.115786	5.344975
Hsp90ab1	1790.891968	2010.269775	2478.285889	2428.773926	2409.401611	2602.395264	3009.15918	3122.315674
Slc29a1	0.240146	0.014781	0.708582	0.0	0.070817	0.332055	1.626643	0.063414
Gm7325	2.215887	3.156595	1.468433	1.961327	1.498626	0.0	0.597166	0.0
Capn11	0.0	0.0	0.273743	0.087839	0.0	0.0	0.025496	0.273613
Tmem63b	9.03612	11.896467	7.278324	11.377839	18.091015	40.059536	15.617773	15.907307
Mrpl14	18.64937	23.723085	6.181583	15.365587	15.470894	59.465393	15.227412	20.897959
1600014C23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vegfa	0.091653	0.0	0.0	0.029133	0.849857	0.0	0.002473	0.0
Mrps18a	48.477852	42.798187	29.393822	31.179939	42.189426	67.637268	37.212025	33.508369
Rsph9	0.0	0.623554	0.0	0.0	0.0	0.0	0.150094	0.0
Mad2l1bp	11.717384	13.734633	15.029337	8.942583	42.341408	48.238422	29.071671	33.862667
Gtpbp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polh	5.765505	4.795016	4.913634	4.537195	2.233739	1.310376	3.876648	3.718966
Xpo5	31.275127	29.178711	32.121044	32.980679	31.944256	35.474667	33.708435	32.492783
Mir693	0.0	0.0	0.0	0.0	0.438321	0.0	0.064914	0.0
Polr1c	74.907089	109.269035	72.41925	56.817646	70.362976	76.068459	61.183846	63.461704
Yipf3	27.928465	34.128056	15.607883	20.807259	26.347517	28.042799	19.805931	23.943066
Lrrc73	1.949191	0.249669	0.0	0.0	0.640802	1.333697	0.687226	0.0
Tjap1	14.670735	9.804667	9.46158	5.849691	10.432043	7.77041	5.590422	5.351505
Dlk2	0.0	0.182535	0.053134	0.063431	0.0	0.0	0.0	0.0
Abcc10	0.186665	1.043641	1.67287	1.00014	1.333606	1.322505	1.143985	1.662882
Zfp318	6.348633	7.402945	8.978009	10.117561	4.576218	5.437751	5.117965	6.368263
Crip3	0.0	0.0	0.159748	0.0	0.0	0.0	0.084573	0.0
Slc22a7	0.044658	0.98485	0.334105	0.206613	1.629017	0.0	1.34221	0.775583
Ttbk1	0.0	0.0	0.0	0.0	0.0	0.0	0.112529	0.050397
Dnph1	9.470645	8.409219	18.506355	15.429349	16.654224	23.040516	20.170464	17.321955
Cul9	0.469363	0.963797	0.096663	0.043547	0.253645	0.700481	0.024534	0.069094
Srf	19.612587	28.567225	17.343138	14.181702	19.430986	31.941433	12.400387	14.78223
Ptk7	3.047161	1.34544	0.294184	1.253308	0.525623	0.928871	0.534678	0.730172
Klc4	4.104849	10.490746	3.290548	2.23294	5.987085	4.399929	4.608352	7.160101
Mrpl2	53.335022	47.041821	30.773375	31.353806	56.191082	43.776051	30.023911	35.761154
Cul7	2.58339	1.796234	1.692517	0.692761	1.704986	2.385532	1.158719	1.786065
Rrp36	12.66825	13.64958	14.102618	9.280174	16.075075	12.801361	10.633141	11.050375
Klhdc3	0.013995	0.053275	2.660604	0.032906	0.041591	0.03222	2.37106	1.930984
Mea1	60.037495	47.02792	38.097343	38.918621	58.085125	61.943497	40.480377	56.042606
Ppp2r5d	32.03899	29.228544	11.60676	9.790027	24.4433	35.774696	17.613951	15.290798
Pex6	4.747905	5.18901	3.154798	5.638379	6.219229	4.334598	3.288003	4.590317
Gnmt	2.236892	0.0	0.0	0.0	0.0	0.741382	0.0	0.0
Cnpy3	7.784747	16.323952	5.313706	2.66432	6.989582	11.215112	7.309185	8.273995
Ptcra	0.0	0.0	0.0	0.0	0.0	0.0	0.233985	0.0
2310039H08Rik	6.72365	7.565314	6.653252	5.805302	5.747507	3.725055	8.091535	10.800126
Rpl7l1	9.884591	16.331003	16.866648	22.884491	13.817882	20.036129	17.676191	15.314606
Gltscr1l	11.178246	8.439196	6.660684	8.74401	9.844638	8.144955	8.910372	9.12647
Tbcc	3.108356	4.441043	4.61968	9.722535	4.841986	6.333836	5.239586	6.631058
Prph2	0.019778	0.0	0.0	0.061115	0.0	0.0	0.197354	0.0
Ubr2	0.080323	0.029255	5.248326	5.625488	5.678421	0.611944	8.794751	5.309547
Trerf1	0.0	0.0	0.0	0.041471	0.154787	0.0	0.0	0.0
Mrps10	18.006641	14.925052	20.92449	23.258041	23.222996	33.839481	19.790394	24.935974
Guca1b	0.295538	1.028303	0.679969	0.090401	1.188895	1.09605	0.824187	0.413089
Guca1a	54.557823	43.627354	40.445415	36.203323	27.403358	31.695047	28.00667	27.911894
1700001C19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AI661453	18.064148	14.434817	7.992972	6.298163	28.085218	43.335701	15.720836	17.183609
Taf8	3.839766	5.080429	4.278313	2.13048	3.943646	3.512866	3.389251	4.13985
Ccnd3	0.0	0.052826	0.0	0.0	0.000221	0.0	0.0	0.000156
Bysl	27.039196	21.449594	16.100378	19.610279	18.720686	18.516642	20.532011	22.568665
Med20	20.160389	39.042587	31.909842	33.948212	31.676653	19.906256	28.230173	32.283779
Usp49	3.779335	5.318354	5.089715	2.535443	3.983059	7.073292	3.537679	3.348066
Tomm6	1.534771	15.983842	3.880177	3.018154	2.935933	3.475801	1.622092	2.500846
Frs3	0.041981	0.185312	0.645627	0.270326	0.846683	0.0	1.156206	0.992135
Pgc	0.129521	0.211441	0.0	0.052515	1.617735	3.925787	1.288561	0.927188
Tfeb	0.0	13.632792	5.724874	9.39798	6.334955	14.885896	15.487575	21.748129
Mdfi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Foxp4	6.217044	6.853837	1.064023	2.007086	2.772827	4.151286	0.199312	0.845165
1700067P10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9830107B12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A530064D06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trem1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trem3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treml4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treml2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B430306N03Rik	0.0	0.304298	0.025553	0.0	0.0	0.0	0.0	0.0
Trem2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treml1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nfya	3.031765	6.434057	0.021838	0.032768	1.130022	4.208432	2.775063	0.043222
Oard1	47.226048	19.063925	65.293655	68.330544	52.086842	27.254332	60.563133	59.038261
Apobec2	0.140404	0.0	1.487493	0.495204	0.325322	0.0	0.364587	0.656607
Tspo2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unc5cl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lrfn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700008K24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm17830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mocs1	0.0	2.174536	1.006978	0.0	5.532473	0.0	1.671247	1.036051
Daam2	0.033553	0.743845	0.0	0.0	0.234365	0.111764	0.233147	0.211592
Kif6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rftn1	0.912691	0.0	0.0	0.0	0.0	0.0	0.034529	0.0
Dazl	0.0	0.137553	0.46275	0.455925	0.130364	0.0	0.222171	0.133045
Plcl2	0.0	0.635111	0.029875	0.217116	0.0	0.0	0.0	0.0
Tbc1d5	5.279886	5.455674	4.648822	9.471511	4.10016	6.416835	6.352907	7.150869
Satb1	14.106575	26.479548	9.893919	32.719631	15.065723	22.102257	20.751686	10.011153
Gm20098	0.141003	0.0	0.0	0.0	0.047538	0.0	0.0	0.195046
Kcnh8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Efhb	7.266212	1.791985	1.342583	2.187483	0.834011	1.359861	0.833017	1.03116
Rab5a	30.861526	25.698719	31.973232	44.065815	24.912455	14.143408	32.157021	29.346905
Pp2d1	0.706214	0.817489	2.911185	0.27876	1.759638	1.223672	0.972561	0.865952
Kat2b	7.864287	8.688205	9.291414	10.217178	4.725879	4.341699	4.19899	3.822147
Sgol1	30.112169	27.051626	30.073069	41.56094	24.238712	22.299194	27.04567	25.116945
Sult1c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sult1c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc5a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
St6gal2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vmn2r118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pot1b	7.736592	5.199526	4.796471	7.100989	2.000363	0.636031	2.643024	2.107197
Emr4	0.0	0.0	0.0	0.0	0.031389	0.0	0.0	0.056061
Zfp119a	0.0	0.800898	0.325602	0.472109	0.413344	0.0	0.529318	0.29131
Zfp959	0.0	0.248333	0.47036	1.532527	0.755945	0.0	1.001024	0.377658
Zfp119b	0.0	0.268316	1.260159	0.081974	0.048742	0.946216	0.110101	0.371714
Ebi3	0.116841	2.087969	0.0	0.221999	0.0	0.0	0.035469	0.298871
Ccdc94	1.094407	4.389866	1.068466	1.807447	2.324471	0.495005	1.595018	3.157824
Shd	0.0	0.113221	0.0	0.0	0.0	0.0	0.0	0.0
Fsd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03833
Stap2	0.0	0.0	0.0	0.166061	0.0	0.637099	0.233017	0.74157
Mpnd	8.361056	9.230269	6.731976	5.772749	3.88711	5.179176	4.925128	5.502798
Sh3gl1	39.875183	44.913055	17.670971	21.843378	30.908604	46.442932	23.065603	27.073132
Chaf1a	26.383869	40.01358	19.546213	20.713741	31.954245	36.144337	25.480942	27.451918
Ubxn6	14.478095	20.264898	17.237219	17.596022	23.180643	37.078785	21.043468	17.651087
Hdgfrp2	15.331635	24.315386	13.453865	9.620412	17.09881	19.133459	13.47779	14.685645
Plin4	1.042187	0.658371	0.186232	0.185959	0.2954	0.398954	0.184898	0.304568
Plin5	0.343044	0.435081	0.047159	0.702173	0.428597	0.709993	0.215675	0.705858
Lrg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sema6b	0.068963	1.29069	0.287736	0.32374	0.0	0.073312	0.0	0.139096
Tnfaip8l1	0.0	0.0	0.0	0.0	0.208504	0.0	0.0	0.0
D17Wsu104e	31.372749	31.584934	28.064972	39.791283	30.217039	29.812857	35.234829	30.33639
Dpp9	8.023095	9.207488	7.556171	6.70698	8.382315	7.623185	5.706316	4.947875
Mir7b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fem1a	4.477904	5.009735	3.544938	3.85686	4.305849	4.511132	3.369497	3.105992
Ticam1	11.933838	11.708484	4.262078	5.695904	15.111857	17.279486	11.083654	10.924768
Plin3	46.103706	38.755463	23.441359	26.997274	27.402073	42.327419	18.611538	22.053404
Arrdc5	0.0	0.0	0.0	0.858511	0.0	0.0	0.0	0.298801
Uhrf1	23.263124	12.660013	10.133068	35.606411	4.01931	3.732727	6.016128	4.919086
Kdm4b	1.302628	2.8864	0.493163	1.274729	1.237473	1.200277	0.959762	1.168884
Ptprs	4.586042	3.828915	3.762568	2.971623	4.125689	4.635379	3.801053	4.216262
Znrf4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Safb2	18.8472	30.12365	15.781006	15.094354	23.492043	22.568235	18.338123	20.465137
Safb	27.564278	28.307482	22.493423	19.965899	27.236479	37.520111	16.275057	21.980659
2410015M20Rik	31.498686	24.71982	37.45155	44.70509	20.983292	19.191021	20.846762	22.984949
Rpl36	942.700806	1175.617432	799.845032	704.855225	655.00647	698.839478	656.521301	685.823486
Lonp1	28.526852	50.956562	26.151657	31.597063	35.388489	25.592747	24.001842	32.998333
Catsperd	0.061708	1.060189	0.063247	0.0	0.487707	0.0	0.218429	0.32046
Ranbp3	25.072474	22.58238	8.332479	14.686261	18.001226	19.96945	9.990072	13.383657
Vmac	2.521166	0.748777	3.519176	1.674916	1.811567	5.345245	2.153637	1.118824
Ndufa11	17.94545	10.299732	20.621292	15.399127	15.000432	22.546112	18.182844	16.294857
Fut4-ps1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nrtn	0.0	0.0	0.0	0.0	0.088053	0.0	0.0	0.0
Dus3l	15.111629	21.49976	9.531809	10.94586	13.829088	16.831347	12.087219	13.186337
Prr22	0.0	0.852149	0.060085	0.478613	0.293283	0.0	0.0	0.0
Rfx2	57.920753	69.378136	33.284161	28.014317	10.963859	0.0	10.143247	10.380556
Acsbg2	0.0	3.095883	1.660766	0.17163	0.51395	0.86564	0.261992	0.131648
1700061G19Rik	3.955786	0.730401	1.153524	2.385102	1.31856	0.407205	0.654025	1.489365
Mllt1	9.974029	8.013018	6.017105	5.286268	7.735415	14.457527	4.715235	6.306042
Acer1	0.494821	0.0	0.375546	0.290617	3.839324	3.195369	2.44292	3.653502
Clpp	37.422707	44.381168	46.334145	33.51152	34.038887	39.378723	45.132591	49.93261
Alkbh7	18.578581	33.265202	18.556091	12.184122	15.553874	10.522239	18.67309	16.127699
Pspn	1.081607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gtf2f1	210.851639	174.691132	84.250771	57.085964	131.438751	97.770477	97.651009	94.205986
Khsrp	44.94405	43.533913	37.465618	38.68977	28.042852	58.587502	29.965815	28.923693
Slc25a41	1.896675	0.861574	0.396441	0.0	0.479112	0.0	0.959846	0.691656
Slc25a23	2.192354	2.742991	1.748125	1.634107	4.48373	5.296798	2.563473	3.38043
Crb3	4.753105	5.48697	9.274241	3.007627	25.824169	23.551813	14.99559	17.711912
Dennd1c	0.0	0.045145	0.155862	0.0	1.459295	1.045834	0.881289	0.980176
Tubb4a	0.0	0.0	0.073095	0.0	0.0	0.0	0.0	0.0
Gm11110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tnfsf9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cd70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tnfsf14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3	0.0	0.0	0.021185	0.021974	0.0	0.0	0.0	0.0
Gpr108	23.906946	40.663929	28.641211	24.137573	23.741596	29.811644	25.125423	21.199957
Trip10	2.183519	10.843075	6.147885	0.0	3.449775	4.648857	0.020162	5.95263
Vav1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Emr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vmn2r120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cntnap5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2610034M16Rik	0.0	0.0	0.012583	0.0	0.0	0.0	0.0	0.0
Nudt12	4.110727	8.214377	10.752683	11.534875	4.648704	4.086663	5.98748	8.918653
Efna5	0.0	0.0	0.0	0.0	0.112585	0.0	0.220411	0.0
Fbxl17	0.40705	1.345034	0.81202	0.929445	0.921963	0.536339	0.65786	0.719614
Fert2	5.312857	5.480816	12.804617	6.005632	4.29809	4.703831	9.871238	8.194535
Pja2	2.178973	3.549857	7.736288	0.103036	4.917063	4.81515	5.885323	7.108699
Man2a1	30.202593	34.742378	38.576935	39.497623	21.834929	21.280062	26.490116	25.856628
Tmem232	0.168175	0.0	0.0	0.0	0.166019	0.0	0.088787	0.422152
Vapa	71.985977	78.41095	85.846436	114.233284	75.899063	58.321579	100.786148	87.181023
Txndc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rab31	0.937542	2.569921	2.285758	2.864888	2.768762	1.15453	3.83665	3.377915
Ppp4r1	0.0	12.183349	17.641491	31.992523	31.811365	24.006804	22.617765	21.188955
Ralbp1	31.846334	17.838312	19.308638	12.466727	18.19713	32.078144	22.579166	16.624405
Twsg1	3.20457	4.715513	4.112111	4.736068	4.110113	2.255053	3.085413	4.171964
Ankrd12	3.829715	3.597501	3.258567	2.986291	4.215979	4.364759	3.868089	4.436343
Ndufv2	42.58136	45.240501	56.357162	51.760578	30.24728	36.617638	35.085678	39.25486
Wash	11.989427	8.120055	3.024734	4.082675	4.674014	7.993836	4.820089	6.993891
Ddx11	4.833299	3.220343	3.932056	4.502116	3.046874	3.19814	2.758431	2.172802
Soga2	5.050501	0.0	2.925139	2.669005	2.547813	2.450209	0.0	1.659744
Rab12	18.719156	14.685599	16.285791	22.125788	19.679201	13.115849	14.783489	17.117588
Themis3	0.0	0.967416	0.0	0.125798	0.274255	0.0	0.938693	0.145593
Ptprm	0.0	0.0	0.0	0.013538	0.0	0.0	0.023578	0.026259
Lrrc30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lama1	8.681558	11.926989	4.09749	7.242898	4.081374	1.262094	1.998323	2.361976
Arhgap28	1.39535	1.328304	0.386906	1.408246	0.912104	1.755452	0.61482	0.518544
L3mbtl4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem200c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Epb4.1l3	0.559192	0.0	0.0	0.064376	0.0	0.0	0.048042	0.0
Zbtb14	9.714378	7.788648	7.112565	9.905184	12.548095	8.061121	10.926667	10.979201
C030034I22Rik	0.678253	0.748869	2.261154	2.978891	1.196365	0.725805	1.983987	1.785076
A330050F15Rik	0.188314	0.0	1.180678	1.289724	2.146361	1.87736	1.133372	1.603181
Dlgap1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tgif1	2.227607	1.033217	0.321951	2.937819	0.953303	1.296739	3.095127	0.813651
Myl12b	309.977203	267.961517	217.361176	190.362473	391.210754	288.344055	422.402893	414.657135
Myl12a	89.716026	74.654549	85.697899	86.083397	124.753502	65.817497	112.054245	106.155823
Myom1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lpin2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Emilin2	0.0	0.148607	0.0	0.0	0.040693	0.0	0.132994	0.28999
Gm4566	0.0	0.0	0.0	0.0	0.0	0.0	0.42033	0.0
Smchd1	17.562653	15.286685	17.541691	20.203583	14.439097	8.958498	13.710472	14.875143
Ndc80	47.218582	24.708422	54.769138	48.163605	46.070816	31.320745	54.220585	47.376652
Spdya	0.000863	0.0	0.0	0.0	0.565091	0.0	0.0	0.0
Trmt61b	0.300528	1.321464	0.554575	1.675319	0.556965	0.538498	1.207058	0.441932
Wdr43	53.31794	55.295418	57.528366	50.272728	56.373932	54.630547	51.723034	53.634624
Snord92	0.0	0.82432	0.0	0.301579	0.567966	2.112483	0.991246	0.62627
Snord53	8.894317	3.793908	5.320136	16.378412	12.33745	9.637436	4.958624	8.261243
Fam179a	0.063352	0.0	0.0	0.0	0.0	0.0	0.236303	0.0
BC027072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clip4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223711
Alk	0.127976	0.0	0.0	0.0	0.0	0.0	0.033103	0.0
Ypel5	32.075592	22.701426	34.331127	41.176964	20.011675	11.443288	25.156927	21.168661
Lbh	0.0	0.623725	0.208761	0.684058	0.488468	0.880852	0.412569	0.324873
Lclat1	0.042082	24.010441	7.359273	10.886557	12.809325	22.823496	6.284363	10.526306
Capn13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Galnt14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ehd3	1.341439	0.55538	0.639955	0.550359	0.327243	0.0	0.268421	0.295672
Xdh	0.0	0.0	0.0	0.185997	0.0	0.0	0.0	0.0
Srd5a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Memo1	25.917789	17.953758	24.933384	22.451759	23.38205	7.532964	35.471985	25.557693
Dpy30	42.532951	54.693573	56.096596	56.819077	13.101956	6.679468	75.70591	46.263336
Spast	7.770744	20.260191	12.171222	10.485347	12.974003	9.06125	22.607246	23.415405
Slc30a6	12.301554	13.945553	22.02676	18.913275	18.123407	17.41893	19.519823	19.24991
Nlrc4	0.081735	1.210682	0.735734	0.775002	1.237189	0.0	0.957052	0.832074
Yipf4	2.949381	4.132374	3.767835	7.334044	5.394659	8.305649	8.008074	6.815718
Birc6	67.580795	65.70005	64.697777	80.322525	72.845016	69.023209	78.024712	76.205849
Ttc27	11.635373	18.12068	20.420988	19.037563	19.259008	12.637954	20.704313	21.660809
Ltbp1	0.0	0.0	0.0	0.0	0.0	0.163669	0.023905	0.0
Rasgrp3	0.15928	0.1311	0.227539	0.192817	0.137825	0.24799	0.126276	0.050236
Fam98a	48.12809	48.524513	59.629097	42.874245	47.56897	51.915073	55.378597	59.250137
Gm4710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Crim1	0.144462	0.434084	0.137576	0.227633	0.603214	0.638876	0.544465	0.558164
Fez2	58.595802	44.45089	41.747356	56.441391	46.399311	45.429825	50.09726	48.926926
Vit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Strn	20.238642	25.334017	20.357685	24.720619	31.120798	31.660866	31.824459	33.845802
Heatr5b	8.154153	7.69952	9.857044	8.170062	9.831139	7.314568	8.419495	9.304861
Gpatch11	7.437701	6.787539	6.434803	4.538276	7.932863	6.414077	7.510495	6.326641
Gm6548	0.0	0.027772	0.542988	0.723495	0.570355	0.080147	0.77169	0.737249
Eif2ak2	0.123068	2.090301	0.307806	0.424135	0.087239	0.0	0.226062	0.741156
Sult6b1	0.478599	0.84733	0.171521	1.383326	0.357937	0.0	1.030028	0.379562
1110001A16Rik	7.218995	5.396734	12.337338	11.388004	9.374065	0.054765	7.492746	5.897204
Cebpz	23.025023	23.469877	34.548447	34.715649	26.242609	27.063339	35.058598	26.94586
Ndufaf7	5.40628	5.352842	9.349934	7.386989	7.747416	5.834006	8.714925	8.07659
Prkd3	0.0	0.0	0.0	0.0	0.018783	0.10922	0.0	0.0
Qpct	0.0	0.0	0.0	0.0	0.113909	0.0	0.0	0.160561
Cdc42ep3	19.499567	20.742315	10.447276	14.212247	12.591873	14.467827	8.690438	7.576136
4930429F11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm10494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rmdn2	0.486662	0.195132	0.884807	0.549785	0.082117	0.0	0.370265	0.561374
Cyp1b1	0.0	0.0	0.0	0.029346	0.0	0.0	0.024991	0.060575
Atl2	31.811958	20.153767	28.296194	33.246769	24.731731	22.914192	24.101641	34.188999
Hnrpll	27.911951	35.49506	44.942444	49.807625	34.638229	29.17911	51.710224	50.423447
Galm	8.574136	3.086247	3.515405	2.389394	4.610865	2.682328	1.416085	1.335392
Srsf7	11.823941	9.201175	11.0974	10.590355	10.424074	7.680505	10.484358	10.609587
Ttc39d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemin6	46.747486	52.171761	65.434807	59.859867	38.294174	8.972105	63.133347	50.727329
Dhx57	6.445211	13.031668	8.600236	10.526589	3.961789	6.516873	6.747582	7.161402
Morn2	1.579236	0.778667	6.778183	15.854583	4.162357	0.0	3.016522	3.201529
Arhgef33	0.0	0.0	0.0	0.172462	0.0	0.0	0.03673	0.0
Gm10190	0.0	0.134132	0.0	0.912966	0.032497	0.0	0.094077	0.067047
Sos1	17.596813	20.03455	17.38665	17.905037	28.865013	29.68869	23.755575	23.564224
Cdkl4	0.151307	0.09651	0.489729	0.0	0.111861	0.111566	0.535949	0.576676
Map4k3	21.63051	23.068836	25.551573	27.885414	15.793177	12.414518	22.37322	19.128275
Tmem178	0.0	0.0	0.0	0.111136	0.0	0.0	0.096774	0.046158
Thumpd2	6.54125	3.814622	6.053059	2.572084	1.896062	1.027254	2.489903	1.971166
Slc8a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm19689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pkdcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eml4	4.886171	5.575529	5.5278	2.479852	4.387117	10.967772	5.460486	8.295929
Cox7a2l	21.318104	5.141073	7.215072	16.539734	13.246685	1.326659	10.174949	0.029456
Kcng3	0.172634	0.505464	1.73626	0.486757	0.162999	0.677407	0.175625	0.430624
Mta3	67.091187	27.320986	42.141903	40.309078	76.562325	72.563454	56.916859	25.424011
Haao	0.0	0.0	0.0	0.0	0.0	0.0	0.035848	0.0
Zfp36l2	9.315586	9.661148	15.097666	17.341444	13.4803	13.804181	20.955303	17.755882
Thada	11.887384	8.163452	10.10901	8.286629	8.771141	9.214689	6.804532	8.125096
Plekhh2	0.129371	0.623456	0.836291	0.195459	0.103119	0.135484	0.021866	0.034106
Dync2li1	0.393541	7.291575	4.878664	0.778379	0.326594	0.0	0.923772	0.205768
